4	1	0
4.5	1	0
5	1	0
5.5	1	0
6	1	0
6.5	1	0
7	1	0
7.5	1	0
8	1	0
8.5	1	0
9	1	0
9.5	1	0
10	1	0
10.5	1	0
11	1	0
11.5	1	0
12	1	0
12.5	1	0
13	1	0
13.5	1	0
14	1	0
14.5	1	0
15	1	0
15.5	1	0
16	1	0
16.5	1	0
17	1	0
17.5	1	0
18	1	0
18.5	1	0
19	1	0
19.5	1	0
20	1	0
20.5	1	0
21	1	0
21.5	1	0
22	1	0
22.5	1	0
23	1	0
23.5	1	0
24	1	0
24.5	1	0
25	1	0
25.5	1	0
26	1	0
26.5	1	0
27	1	0
27.5	1	0
28	1	0
28.5	1	0
29	1	0
29.5	1	0
30	1	0
30.5	1	0
31	1	0
31.5	1	0
32	1	0
32.5	1	0
33	1	0
33.5	1	0
34	1	0
34.5	1	0
35	1	0
35.5	1	0
36	1	0
36.5	1	0
37	1	0
37.5	1	0
38	1	0
38.5	1	0
39	1	0
39.5	1	0
0	1.5	0
0.5	1.5	0
1	1.5	0
1.5	1.5	0
2	1.5	0
2.5	1.5	0
3	1.5	0
3.5	1.5	0
4	1.5	0
4.5	1.5	0
5	1.5	0
5.5	1.5	0
6	1.5	0
6.5	1.5	0
7	1.5	0
7.5	1.5	0
8	1.5	0
8.5	1.5	0
9	1.5	0
9.5	1.5	0
10	1.5	0
10.5	1.5	0
11	1.5	0
11.5	1.5	0
12	1.5	0
12.5	1.5	0
13	1.5	0
13.5	1.5	0
14	1.5	0
14.5	1.5	0
15	1.5	0
15.5	1.5	0
16	1.5	0
16.5	1.5	0
17	1.5	0
17.5	1.5	0
18	1.5	0
18.5	1.5	0
19	1.5	0
19.5	1.5	0
20	1.5	0
20.5	1.5	0
21	1.5	0
21.5	1.5	0
22	1.5	0
22.5	1.5	0
23	1.5	0
23.5	1.5	0
24	1.5	0
24.5	1.5	0
25	1.5	0
25.5	1.5	0
26	1.5	0
26.5	1.5	0
27	1.5	0
27.5	1.5	0
28	1.5	0
28.5	1.5	0
29	1.5	0
29.5	1.5	0
30	1.5	0
30.5	1.5	0
31	1.5	0
31.5	1.5	0
32	1.5	0
32.5	1.5	0
33	1.5	0
33.5	1.5	0
34	1.5	0
34.5	1.5	0
35	1.5	0
35.5	1.5	0
36	1.5	0
36.5	1.5	0
37	1.5	0
37.5	1.5	0
38	1.5	0
38.5	1.5	0
39	1.5	0
39.5	1.5	0
0	2	0
0.5	2	0
1	2	0
1.5	2	0
2	2	0
2.5	2	0
3	2	0
3.5	2	0
4	2	0
4.5	2	0
5	2	0
5.5	2	0
6	2	0
6.5	2	0
7	2	0
7.5	2	0
8	2	0
8.5	2	0
9	2	0
9.5	2	0
10	2	0
10.5	2	0
11	2	0
11.5	2	0
12	2	0
12.5	2	0
13	2	0
13.5	2	0
14	2	0
14.5	2	0
15	2	0
15.5	2	0
16	2	0
16.5	2	0
17	2	0
17.5	2	0
18	2	0
18.5	2	0
19	2	0
19.5	2	0
20	2	0
20.5	2	0
21	2	0
21.5	2	0
22	2	0
22.5	2	0
23	2	0
23.5	2	0
24	2	0
24.5	2	0
25	2	0
25.5	2	0
26	2	0
26.5	2	0
27	2	0
27.5	2	0
28	2	0
28.5	2	0
29	2	0
29.5	2	0
30	2	0
30.5	2	0
31	2	0
31.5	2	0
32	2	0
32.5	2	0
33	2	0
33.5	2	0
34	2	0
34.5	2	0
35	2	0
35.5	2	0
36	2	0
36.5	2	0
37	2	0
37.5	2	0
38	2	0
38.5	2	0
39	2	0
39.5	2	0
0	2.5	0
0.5	2.5	0
1	2.5	0
1.5	2.5	0
2	2.5	0
2.5	2.5	0
3	2.5	0
3.5	2.5	0
4	2.5	0
4.5	2.5	0
5	2.5	0
5.5	2.5	0
6	2.5	0
6.5	2.5	0
7	2.5	0
7.5	2.5	0
8	2.5	0
8.5	2.5	0
9	2.5	0
9.5	2.5	0
10	2.5	0
10.5	2.5	0
11	2.5	0
11.5	2.5	0
12	2.5	0
12.5	2.5	0
13	2.5	0
13.5	2.5	0
14	2.5	0
14.5	2.5	0
15	2.5	0
15.5	2.5	0
16	2.5	0
16.5	2.5	0
17	2.5	0
17.5	2.5	0
18	2.5	0
18.5	2.5	0
19	2.5	0
19.5	2.5	0
20	2.5	0
20.5	2.5	0
21	2.5	0
21.5	2.5	0
22	2.5	0
22.5	2.5	0
23	2.5	0
23.5	2.5	0
24	2.5	0
24.5	2.5	0
25	2.5	0
25.5	2.5	0
26	2.5	0
26.5	2.5	0
27	2.5	0
27.5	2.5	0
28	2.5	0
28.5	2.5	0
29	2.5	0
29.5	2.5	0
30	2.5	0
30.5	2.5	0
31	2.5	0
31.5	2.5	0
32	2.5	0
32.5	2.5	0
33	2.5	0
33.5	2.5	0
34	2.5	0
34.5	2.5	0
35	2.5	0
35.5	2.5	0
36	2.5	0
36.5	2.5	0
37	2.5	0
37.5	2.5	0
38	2.5	0
38.5	2.5	0
39	2.5	0
39.5	2.5	0
0	3	0
0.5	3	0
1	3	0
1.5	3	0
2	3	0
2.5	3	0
3	3	0
3.5	3	0
4	3	0
4.5	3	0
5	3	0
5.5	3	0
6	3	0
6.5	3	0
7	3	0
7.5	3	0
8	3	0
8.5	3	0
9	3	0
9.5	3	0
10	3	0
10.5	3	0
11	3	0
11.5	3	0
12	3	0
12.5	3	0
13	3	0
13.5	3	0
14	3	0
14.5	3	0
15	3	0
15.5	3	0
16	3	0
16.5	3	0
17	3	0
17.5	3	0
18	3	0
18.5	3	0
19	3	0
19.5	3	0
20	3	0
20.5	3	0
21	3	0
21.5	3	0
22	3	0
22.5	3	0
23	3	0
23.5	3	0
24	3	0
24.5	3	0
25	3	0
25.5	3	0
26	3	0
26.5	3	0
27	3	0
27.5	3	0
28	3	0
28.5	3	0
29	3	0
29.5	3	0
30	3	0
30.5	3	0
31	3	0
31.5	3	0
32	3	0
32.5	3	0
33	3	0
33.5	3	0
34	3	0
34.5	3	0
35	3	0
35.5	3	0
36	3	0
36.5	3	0
37	3	0
37.5	3	0
38	3	0
38.5	3	0
39	3	0
39.5	3	0
0	3.5	0
0.5	3.5	0
1	3.5	0
1.5	3.5	0
2	3.5	0
2.5	3.5	0
3	3.5	0
3.5	3.5	0
4	3.5	0
4.5	3.5	0
5	3.5	0
5.5	3.5	0
6	3.5	0
6.5	3.5	0
7	3.5	0
7.5	3.5	0
8	3.5	0
8.5	3.5	0
9	3.5	0
9.5	3.5	0
10	3.5	0
10.5	3.5	0
11	3.5	0
11.5	3.5	0
12	3.5	0
12.5	3.5	0
13	3.5	0
13.5	3.5	0
14	3.5	0
14.5	3.5	0
15	3.5	0
15.5	3.5	0
16	3.5	0
16.5	3.5	0
17	3.5	0
17.5	3.5	0
18	3.5	0
18.5	3.5	0
19	3.5	0
19.5	3.5	0
20	3.5	0
20.5	3.5	0
21	3.5	0
21.5	3.5	0
22	3.5	0
22.5	3.5	0
23	3.5	0
23.5	3.5	0
24	3.5	0
24.5	3.5	0
25	3.5	0
25.5	3.5	0
26	3.5	0
26.5	3.5	0
27	3.5	0
27.5	3.5	0
28	3.5	0
28.5	3.5	0
29	3.5	0
29.5	3.5	0
30	3.5	0
30.5	3.5	0
31	3.5	0
31.5	3.5	0
32	3.5	0
32.5	3.5	0
33	3.5	0
33.5	3.5	0
34	3.5	0
34.5	3.5	0
35	3.5	0
35.5	3.5	0
36	3.5	0
36.5	3.5	0
37	3.5	0
37.5	3.5	0
38	3.5	0
38.5	3.5	0
39	3.5	0
39.5	3.5	0
0	4	0
0.5	4	0
1	4	0
1.5	4	0
2	4	0
2.5	4	0
3	4	0
3.5	4	0
4	4	0
4.5	4	0
5	4	0
5.5	4	0
6	4	0
6.5	4	0
7	4	0
7.5	4	0
8	4	0
8.5	4	0
9	4	0
9.5	4	0
10	4	0
10.5	4	0
11	4	0
11.5	4	0
12	4	0
12.5	4	0
13	4	0
13.5	4	0
14	4	0
14.5	4	0
15	4	0
15.5	4	0
16	4	0
16.5	4	0
17	4	0
17.5	4	0
18	4	0
18.5	4	0
19	4	0
19.5	4	0
20	4	0
20.5	4	0
21	4	0
21.5	4	0
22	4	0
22.5	4	0
23	4	0
23.5	4	0
24	4	0
24.5	4	0
25	4	0
25.5	4	0
26	4	0
26.5	4	0
27	4	0
27.5	4	0
28	4	0
28.5	4	0
29	4	0
29.5	4	0
30	4	0
30.5	4	0
31	4	0
31.5	4	0
32	4	0
32.5	4	0
33	4	0
33.5	4	0
34	4	0
34.5	4	0
35	4	0
35.5	4	0
36	4	0
36.5	4	0
37	4	0
37.5	4	0
38	4	0
38.5	4	0
39	4	0
39.5	4	0
0	4.5	0
0.5	4.5	0
1	4.5	0
1.5	4.5	0
2	4.5	0
2.5	4.5	0
3	4.5	0
3.5	4.5	0
4	4.5	0
4.5	4.5	0
5	4.5	0
5.5	4.5	0
6	4.5	0
6.5	4.5	0
7	4.5	0
7.5	4.5	0
8	4.5	0
8.5	4.5	0
9	4.5	0
9.5	4.5	0
10	4.5	0
10.5	4.5	0
11	4.5	0
11.5	4.5	0
12	4.5	0
12.5	4.5	0
13	4.5	0
13.5	4.5	0
14	4.5	0
14.5	4.5	0
15	4.5	0
15.5	4.5	0
16	4.5	0
16.5	4.5	0
17	4.5	0
17.5	4.5	0
18	4.5	0
18.5	4.5	0
19	4.5	0
19.5	4.5	0
20	4.5	0
20.5	4.5	0
21	4.5	0
21.5	4.5	0
22	4.5	0
22.5	4.5	0
23	4.5	0
23.5	4.5	0
24	4.5	0
24.5	4.5	0
25	4.5	0
25.5	4.5	0
26	4.5	0
26.5	4.5	0
27	4.5	0
27.5	4.5	0
28	4.5	0
28.5	4.5	0
29	4.5	0
29.5	4.5	0
30	4.5	0
30.5	4.5	0
31	4.5	0
31.5	4.5	0
32	4.5	0
32.5	4.5	0
33	4.5	0
33.5	4.5	0
34	4.5	0
34.5	4.5	0
35	4.5	0
35.5	4.5	0
36	4.5	0
36.5	4.5	0
37	4.5	0
37.5	4.5	0
38	4.5	0
38.5	4.5	0
39	4.5	0
39.5	4.5	0
0	5	0
0.5	5	0
1	5	0
1.5	5	0
2	5	0
2.5	5	0
3	5	0
3.5	5	0
4	5	0
4.5	5	0
5	5	0
5.5	5	0
6	5	0
6.5	5	0
7	5	0
7.5	5	0
8	5	0
8.5	5	0
9	5	0
9.5	5	0
10	5	0
10.5	5	0
11	5	0
11.5	5	0
12	5	0
12.5	5	0
13	5	0
13.5	5	0
14	5	0
14.5	5	0
15	5	0
15.5	5	0
16	5	0
16.5	5	0
17	5	0
17.5	5	0
18	5	0
18.5	5	0
19	5	0
19.5	5	0
20	5	0
20.5	5	0
21	5	0
21.5	5	0
22	5	0
22.5	5	0
23	5	0
23.5	5	0
24	5	0
24.5	5	0
25	5	0
25.5	5	0
26	5	0
26.5	5	0
27	5	0.1
27.5	5	0.1
28	5	0
28.5	5	0
29	5	0
29.5	5	0
30	5	0
30.5	5	0
31	5	0
31.5	5	0
32	5	0
32.5	5	0
33	5	0
33.5	5	0
34	5	0
34.5	5	0
35	5	0
35.5	5	0
36	5	0
36.5	5	0
37	5	0
37.5	5	0
38	5	0
38.5	5	0
39	5	0
39.5	5	0
0	5.5	0
0.5	5.5	0
1	5.5	0
1.5	5.5	0
2	5.5	0
2.5	5.5	0
3	5.5	0
3.5	5.5	0
4	5.5	0
4.5	5.5	0
5	5.5	0
5.5	5.5	0
6	5.5	0
6.5	5.5	0
7	5.5	0
7.5	5.5	0
8	5.5	0
8.5	5.5	0
9	5.5	0
9.5	5.5	0
10	5.5	0
10.5	5.5	0
11	5.5	0
11.5	5.5	0
12	5.5	0
12.5	5.5	0
13	5.5	0
13.5	5.5	0
14	5.5	0
14.5	5.5	0
15	5.5	0
15.5	5.5	0
16	5.5	0
16.5	5.5	0
17	5.5	0
17.5	5.5	0
18	5.5	0
18.5	5.5	0
19	5.5	0
19.5	5.5	0
20	5.5	0
20.5	5.5	0
21	5.5	0
21.5	5.5	0
22	5.5	0
22.5	5.5	0
23	5.5	0
23.5	5.5	0
24	5.5	0.1
24.5	5.5	0
25	5.5	0.1
25.5	5.5	0.3
26	5.5	0.3
26.5	5.5	0.3
27	5.5	0.1
27.5	5.5	0
28	5.5	0
28.5	5.5	0
29	5.5	0
29.5	5.5	0
30	5.5	0
30.5	5.5	0
31	5.5	0
31.5	5.5	0
32	5.5	0
32.5	5.5	0
33	5.5	0
33.5	5.5	0
34	5.5	0
34.5	5.5	0
35	5.5	0
35.5	5.5	0
36	5.5	0
36.5	5.5	0
37	5.5	0
37.5	5.5	0
38	5.5	0
38.5	5.5	0
39	5.5	0
39.5	5.5	0
0	6	0
0.5	6	0
1	6	0
1.5	6	0
2	6	0
2.5	6	0
3	6	0
3.5	6	0
4	6	0
4.5	6	0
5	6	0
5.5	6	0
6	6	0
6.5	6	0
7	6	0
7.5	6	0
8	6	0
8.5	6	0
9	6	0
9.5	6	0
10	6	0
10.5	6	0
11	6	0
11.5	6	0
12	6	0
12.5	6	0
13	6	0
13.5	6	0
14	6	0
14.5	6	0
15	6	0
15.5	6	0
16	6	0
16.5	6	0
17	6	0
17.5	6	0
18	6	0
18.5	6	0
19	6	0
19.5	6	0
20	6	0
20.5	6	0
21	6	0
21.5	6	0
22	6	0
22.5	6	0.1
23	6	0.1
23.5	6	0
24	6	0.2
24.5	6	0
25	6	0.2
25.5	6	0.2
26	6	0.3
26.5	6	0.2
27	6	0.2
27.5	6	0
28	6	0
28.5	6	0
29	6	0
29.5	6	0
30	6	0
30.5	6	0
31	6	0
31.5	6	0
32	6	0
32.5	6	0
33	6	0
33.5	6	0
34	6	0
34.5	6	0
35	6	0
35.5	6	0
36	6	0
36.5	6	0
37	6	0
37.5	6	0
38	6	0
38.5	6	0
39	6	0
39.5	6	0
0	6.5	0
0.5	6.5	0
1	6.5	0
1.5	6.5	0
2	6.5	0
2.5	6.5	0
3	6.5	0
3.5	6.5	0
4	6.5	0
4.5	6.5	0
5	6.5	0
5.5	6.5	0
6	6.5	0
6.5	6.5	0
7	6.5	0
7.5	6.5	0
8	6.5	0
8.5	6.5	0
9	6.5	0
9.5	6.5	0
10	6.5	0
10.5	6.5	0
11	6.5	0
11.5	6.5	0
12	6.5	0
12.5	6.5	0
13	6.5	0
13.5	6.5	0
14	6.5	0
14.5	6.5	0
15	6.5	0
15.5	6.5	0
16	6.5	0
16.5	6.5	0
17	6.5	0
17.5	6.5	0
18	6.5	0
18.5	6.5	0
19	6.5	0
19.5	6.5	0
20	6.5	0
20.5	6.5	0
21	6.5	0
21.5	6.5	0.1
22	6.5	0.2
22.5	6.5	0
23	6.5	0
23.5	6.5	0
24	6.5	0.1
24.5	6.5	0.2
25	6.5	0.2
25.5	6.5	0.2
26	6.5	0.2
26.5	6.5	0.2
27	6.5	0.3
27.5	6.5	0.2
28	6.5	0.2
28.5	6.5	0
29	6.5	0
29.5	6.5	0
30	6.5	0
30.5	6.5	0
31	6.5	0
31.5	6.5	0
32	6.5	0
32.5	6.5	0
33	6.5	0
33.5	6.5	0
34	6.5	0
34.5	6.5	0
35	6.5	0
35.5	6.5	0
36	6.5	0
36.5	6.5	0
37	6.5	0
37.5	6.5	0
38	6.5	0
38.5	6.5	0
39	6.5	0
39.5	6.5	0
0	7	0
0.5	7	0
1	7	0
1.5	7	0
2	7	0
2.5	7	0
3	7	0
3.5	7	0
4	7	0
4.5	7	0
5	7	0
5.5	7	0
6	7	0
6.5	7	0
7	7	0
7.5	7	0
8	7	0
8.5	7	0
9	7	0
9.5	7	0
10	7	0
10.5	7	0
11	7	0
11.5	7	0
12	7	0
12.5	7	0
13	7	0
13.5	7	0
14	7	0
14.5	7	0
15	7	0
15.5	7	0
16	7	0
16.5	7	0
17	7	0
17.5	7	0
18	7	0
18.5	7	0
19	7	0
19.5	7	0
20	7	0.2
20.5	7	0
21	7	0
21.5	7	0
22	7	0.1
22.5	7	0.1
23	7	0
23.5	7	0
24	7	0.2
24.5	7	0.3
25	7	0.3
25.5	7	0.1
26	7	0
26.5	7	0
27	7	0
27.5	7	0
28	7	0
28.5	7	0
29	7	0
29.5	7	0
30	7	0
30.5	7	0
31	7	0
31.5	7	0
32	7	0
32.5	7	0
33	7	0.2
33.5	7	0
34	7	0
34.5	7	0.1
35	7	0.1
35.5	7	0
36	7	0
36.5	7	0
37	7	0
37.5	7	0
38	7	0
38.5	7	0
39	7	0
39.5	7	0
0	7.5	0
0.5	7.5	0
1	7.5	0
1.5	7.5	0
2	7.5	0
2.5	7.5	0
3	7.5	0
3.5	7.5	0
4	7.5	0
4.5	7.5	0
5	7.5	0
5.5	7.5	0
6	7.5	0
6.5	7.5	0
7	7.5	0
7.5	7.5	0
8	7.5	0
8.5	7.5	0
9	7.5	0
9.5	7.5	0
10	7.5	0
10.5	7.5	0
11	7.5	0
11.5	7.5	0
12	7.5	0
12.5	7.5	0
13	7.5	0
13.5	7.5	0
14	7.5	0
14.5	7.5	0
15	7.5	0
15.5	7.5	0
16	7.5	0
16.5	7.5	0
17	7.5	0
17.5	7.5	0
18	7.5	0
18.5	7.5	0
19	7.5	0
19.5	7.5	0.3
20	7.5	0.3
20.5	7.5	0.1
21	7.5	0.2
21.5	7.5	0.2
22	7.5	0.3
22.5	7.5	0.4
23	7.5	0.4
23.5	7.5	0.3
24	7.5	0.1
24.5	7.5	0.2
25	7.5	0.1
25.5	7.5	0.1
26	7.5	0
26.5	7.5	0
27	7.5	0
27.5	7.5	0
28	7.5	0
28.5	7.5	0
29	7.5	0
29.5	7.5	0
30	7.5	0
30.5	7.5	0
31	7.5	0
31.5	7.5	0
32	7.5	0.2
32.5	7.5	0.2
33	7.5	0.2
33.5	7.5	0.2
34	7.5	0.2
34.5	7.5	0.1
35	7.5	0.1
35.5	7.5	0
36	7.5	0
36.5	7.5	0
37	7.5	0
37.5	7.5	0
38	7.5	0
38.5	7.5	0
39	7.5	0
39.5	7.5	0
0	8	0
0.5	8	0
1	8	0
1.5	8	0
2	8	0
2.5	8	0
3	8	0
3.5	8	0
4	8	0
4.5	8	0
5	8	0
5.5	8	0
6	8	0
6.5	8	0
7	8	0
7.5	8	0
8	8	0
8.5	8	0
9	8	0
9.5	8	0
10	8	0
10.5	8	0
11	8	0
11.5	8	0
12	8	0
12.5	8	0
13	8	0
13.5	8	0
14	8	0
14.5	8	0
15	8	0
15.5	8	0
16	8	0
16.5	8	0
17	8	0
17.5	8	0
18	8	0
18.5	8	0
19	8	0
19.5	8	0.1
20	8	0.1
20.5	8	0.3
21	8	0.3
21.5	8	0.1
22	8	0.3
22.5	8	0.2
23	8	0.1
23.5	8	0.1
24	8	0.1
24.5	8	0
25	8	0.2
25.5	8	0
26	8	0
26.5	8	0
27	8	0
27.5	8	0
28	8	0
28.5	8	0
29	8	0
29.5	8	0
30	8	0
30.5	8	0
31	8	0
31.5	8	0
32	8	0
32.5	8	0.2
33	8	0.2
33.5	8	0.2
34	8	0.2
34.5	8	0.1
35	8	0
35.5	8	0
36	8	0
36.5	8	0
37	8	0
37.5	8	0
38	8	0
38.5	8	0
39	8	0
39.5	8	0
0	8.5	0
0.5	8.5	0
1	8.5	0
1.5	8.5	0
2	8.5	0
2.5	8.5	0
3	8.5	0
3.5	8.5	0
4	8.5	0
4.5	8.5	0
5	8.5	0
5.5	8.5	0
6	8.5	0
6.5	8.5	0
7	8.5	0
7.5	8.5	0
8	8.5	0
8.5	8.5	0
9	8.5	0
9.5	8.5	0
10	8.5	0
10.5	8.5	0
11	8.5	0
11.5	8.5	0
12	8.5	0
12.5	8.5	0
13	8.5	0
13.5	8.5	0
14	8.5	0
14.5	8.5	0
15	8.5	0.1
15.5	8.5	0.1
16	8.5	0.1
16.5	8.5	0.1
17	8.5	0.1
17.5	8.5	0.1
18	8.5	0.2
18.5	8.5	0.2
19	8.5	0.1
19.5	8.5	0
20	8.5	0.1
20.5	8.5	0.1
21	8.5	0.1
21.5	8.5	0
22	8.5	0
22.5	8.5	0
23	8.5	0
23.5	8.5	0
24	8.5	0.2
24.5	8.5	0.1
25	8.5	0.2
25.5	8.5	0.2
26	8.5	0.2
26.5	8.5	0
27	8.5	0
27.5	8.5	0
28	8.5	0
28.5	8.5	0
29	8.5	0
29.5	8.5	0
30	8.5	0
30.5	8.5	0.1
31	8.5	0.2
31.5	8.5	0.1
32	8.5	0.2
32.5	8.5	0.1
33	8.5	0.1
33.5	8.5	0.1
34	8.5	0.2
34.5	8.5	0.1
35	8.5	0
35.5	8.5	0
36	8.5	0
36.5	8.5	0
37	8.5	0
37.5	8.5	0
38	8.5	0
38.5	8.5	0
39	8.5	0
39.5	8.5	0
0	9	0
0.5	9	0
1	9	0
1.5	9	0
2	9	0
2.5	9	0
3	9	0
3.5	9	0
4	9	0
4.5	9	0
5	9	0
5.5	9	0
6	9	0
6.5	9	0
7	9	0
7.5	9	0
8	9	0
8.5	9	0
9	9	0
9.5	9	0
10	9	0
10.5	9	0
11	9	0
11.5	9	0
12	9	0
12.5	9	0
13	9	0
13.5	9	0
14	9	0
14.5	9	0
15	9	0.1
15.5	9	0.1
16	9	0.2
16.5	9	0.1
17	9	0.1
17.5	9	0
18	9	0
18.5	9	0
19	9	0
19.5	9	0
20	9	0
20.5	9	0
21	9	0.1
21.5	9	0
22	9	0
22.5	9	0.1
23	9	0.1
23.5	9	0.2
24	9	0.1
24.5	9	0
25	9	0
25.5	9	0
26	9	0
26.5	9	0
27	9	0
27.5	9	0
28	9	0
28.5	9	0
29	9	0
29.5	9	0
30	9	0
30.5	9	0.3
31	9	0.4
31.5	9	0.2
32	9	0.2
32.5	9	0.1
33	9	0
33.5	9	0
34	9	0.1
34.5	9	0.1
35	9	0.1
35.5	9	0
36	9	0
36.5	9	0
37	9	0
37.5	9	0
38	9	0
38.5	9	0
39	9	0
39.5	9	0
0	9.5	0
0.5	9.5	0
1	9.5	0
1.5	9.5	0
2	9.5	0
2.5	9.5	0
3	9.5	0
3.5	9.5	0
4	9.5	0
4.5	9.5	0
5	9.5	0
5.5	9.5	0
6	9.5	0
6.5	9.5	0
7	9.5	0
7.5	9.5	0
8	9.5	0
8.5	9.5	0
9	9.5	0
9.5	9.5	0
10	9.5	0
10.5	9.5	0
11	9.5	0
11.5	9.5	0
12	9.5	0
12.5	9.5	0
13	9.5	0
13.5	9.5	0
14	9.5	0
14.5	9.5	0
15	9.5	0
15.5	9.5	0
16	9.5	0
16.5	9.5	0
17	9.5	0
17.5	9.5	0
18	9.5	0
18.5	9.5	0
19	9.5	0.1
19.5	9.5	0.2
20	9.5	0.3
20.5	9.5	0.2
21	9.5	0.2
21.5	9.5	0.1
22	9.5	0.2
22.5	9.5	0.1
23	9.5	0
23.5	9.5	0
24	9.5	0
24.5	9.5	0
25	9.5	0
25.5	9.5	0
26	9.5	0
26.5	9.5	0
27	9.5	0
27.5	9.5	0
28	9.5	0
28.5	9.5	0
29	9.5	0
29.5	9.5	0.1
30	9.5	0
30.5	9.5	0.2
31	9.5	0.3
31.5	9.5	0.4
32	9.5	0.3
32.5	9.5	0.3
33	9.5	0.3
33.5	9.5	0.1
34	9.5	0
34.5	9.5	0
35	9.5	0
35.5	9.5	0
36	9.5	0
36.5	9.5	0
37	9.5	0
37.5	9.5	0
38	9.5	0
38.5	9.5	0
39	9.5	0
39.5	9.5	0
0	10	0
0.5	10	0
1	10	0
1.5	10	0
2	10	0
2.5	10	0
3	10	0
3.5	10	0
4	10	0
4.5	10	0
5	10	0
5.5	10	0
6	10	0
6.5	10	0
7	10	0
7.5	10	0
8	10	0
8.5	10	0
9	10	0
9.5	10	0
10	10	0
10.5	10	0
11	10	0
11.5	10	0
12	10	0
12.5	10	0
13	10	0
13.5	10	0
14	10	0
14.5	10	0
15	10	0
15.5	10	0
16	10	0
16.5	10	0
17	10	0
17.5	10	0
18	10	0
18.5	10	0
19	10	0.1
19.5	10	0.2
20	10	0.1
20.5	10	0.1
21	10	0.2
21.5	10	0.3
22	10	0.4
22.5	10	0.4
23	10	0.4
23.5	10	0.4
24	10	0.3
24.5	10	0.1
25	10	0
25.5	10	0
26	10	0
26.5	10	0
27	10	0
27.5	10	0
28	10	0
28.5	10	0
29	10	0
29.5	10	0
30	10	0.1
30.5	10	0
31	10	0
31.5	10	0.1
32	10	0.3
32.5	10	0.3
33	10	0.1
33.5	10	0.1
34	10	0
34.5	10	0
35	10	0
35.5	10	0
36	10	0
36.5	10	0
37	10	0
37.5	10	0
38	10	0
38.5	10	0
39	10	0
39.5	10	0
0	10.5	0
0.5	10.5	0
1	10.5	0
1.5	10.5	0
2	10.5	0
2.5	10.5	0
3	10.5	0
3.5	10.5	0
4	10.5	0
4.5	10.5	0
5	10.5	0
5.5	10.5	0
6	10.5	0
6.5	10.5	0
7	10.5	0
7.5	10.5	0
8	10.5	0
8.5	10.5	0
9	10.5	0
9.5	10.5	0
10	10.5	0
10.5	10.5	0
11	10.5	0
11.5	10.5	0
12	10.5	0
12.5	10.5	0
13	10.5	0
13.5	10.5	0
14	10.5	0
14.5	10.5	0
15	10.5	0
15.5	10.5	0
16	10.5	0
16.5	10.5	0
17	10.5	0
17.5	10.5	0
18	10.5	0
